,0,1,2,3,4,5,6,7,8,11,12,13
2738,NOTARÍA 77, OTUMBA, ESTADO DE MEXICO, CARACTER: TITULAR, PLAZA DE LA CONSTITUCION 7, CENTRO  OTUMBA, ESTADO DE MEXICO, Socio desde: 1982, 01 592 922.04.04,luzmafo@hotmail.com,,
2739,NOTARÍA 21, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, FUENTE DE PIRAMIDES 1 INT. DESP 301, LOMAS DE TECAMACHALCO SECC. FUENTES  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1985, 5294-60-08,memonot21@gmail.com,,
2740,NOTARÍA 184, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: INTERINO, PASAJE INTERLOMAS 6 INT. 201, MAGNOCENTRO  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2017, 5925-2433 ,g.fernandez@notaria184edomex.mx,,
2741,NOTARÍA 174, ECATEPEC DE MORELOS, ESTADO DE MEXICO, CARACTER: TITULAR, TAMPICO 30, TIERRA BLANCA  ECATEPEC DE MORELOS, ESTADO DE MEXICO, Socio desde: 2018, 57706322,notaria174edomex@gmail.com,,
2742,NOTARÍA 193, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ADOLFO RUIZ CORTINES S/N, FRACC. LAS MARGARITAS  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2017, 50-84-22-55,hector.astudillo@notaria193.mx,,
2743,NOTARÍA 147, TULTITLAN, ESTADO DE MEXICO, CARACTER: INTERINO, MANUEL ACUÑA 28, BARRIO BELEM  TULTITLAN, ESTADO DE MEXICO, Socio desde: 2005, 5888 3645,notaria_147@yahoo.com.mx,,
2744,NOTARÍA 155, METEPEC, ESTADO DE MEXICO, CARACTER: INTERINO, PASEO SAN ISIDRO 658 INT. 11, BARRIO ESPIRITU SANTO  METEPEC, ESTADO DE MEXICO, Socio desde: 2007, 01 722 232 2403,notaria155edomex@prodigy.net.mx,,
2745,NOTARÍA 59, LOS REYES LA PAZ, ESTADO DE MEXICO, CARACTER: INTERINO, FRANCISCO I. MADERO 8, LOS REYES ACAQUILPAN  LOS REYES LA PAZ, ESTADO DE MEXICO, Socio desde: 1997, 5855.66.92,letipaniagua@hotmail.com,,
2746,NOTARÍA 102, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, ACUEDUCTO RIO LERMA 7, AVILA CAMACHO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1982, 52 94 01 91,horacio.aguilar@notaria102edomex.mx,,
2747,NOTARÍA 27, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, COLEGIO 4, CD. SATELITE CTO.  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1993, TODOS,not2754@yahoo.com,,
2748,NOTARÍA 78, LERMA, ESTADO DE MEXICO, CARACTER: INTERINO, ARTESANOS 1, CENTRO  LERMA, ESTADO DE MEXICO, Socio desde: 2018, 01 728 282 08 07,notaria.78.lerma@gmail.com,,
2749,NOTARÍA 68, TOLUCA, ESTADO DE MEXICO, CARACTER: INTERINO, AV. HIDALGO PONIENTE 408 INT. 2o PISO, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 2017, 01 722 214 35 33,notaria_68@yahoo.com.mx,,
2750,NOTARÍA 164, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, CONVENTO DE TEPOTZOTLAN 23, JARDINES DE SANTA MONICA  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 2008, 53 655731,notaria164edomex@yahoo.com.mx,,
2751,NOTARÍA 175, CUAUTITLÁN IZCALLI, ESTADO DE MEXICO, CARACTER: INTERINO, AV. DE LOS CHOPOS 2-A, ARCOS DEL ALBA  CUAUTITLÁN IZCALLI, ESTADO DE MEXICO, Socio desde: 2012, 55 58737182,jvm@notaria175.com,,
2752,NOTARÍA 132, ZINACANTEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, CALLE 2 DE ABRIL 108, BARRIO SAN MIGUEL  ZINACANTEPEC, ESTADO DE MEXICO, Socio desde: 2000, 01 722 218.82.68,maldo1944@hotmail.com,,
2753,NOTARÍA 45, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, PARQUE DE CHAPULTEPEC 36, EL PARQUE  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2005, 53 58 45 45 EXT. 130,jzamudio@notaria45.com.mx,,
2754,NOTARÍA 157, ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, NICOLAS BRAVO 35, SAN CRISTOBAL CENTRO  ECATEPEC, ESTADO DE MEXICO, Socio desde: 2006, 5770 0643,notario157@prodigy.net.mx,,
2755,NOTARÍA 30, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, FUENTE DE TRITONES 24 INT. PISO 1, TECAMACHALCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2012, 5294 0094,jorgegoni@prodigy.net.mx,,
2756,NOTARÍA 9, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, BERRIOZABAL 7 INT. 101, SAN JAVIER  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1977, 5390.12.97,cibarol@yahoo.com.mx,,
2757,NOTARÍA 81, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, PROLONGACION 5 DE MAYO 1613 INT. 104, C. F. E. 2DA. SECCION  TOLUCA, ESTADO DE MEXICO, Socio desde: 2006, 01 722 219 5238,jgallegos@n81.mx,,
2758,NOTARÍA 119, TULTITLAN, ESTADO DE MEXICO, CARACTER: INTERINO, VALENTIN GOMEZ FARIAS 52, BARRIO DE SAN JUAN  TULTITLAN, ESTADO DE MEXICO, Socio desde: 2006, 0155 5888 3071,villalobos__jorge@hotmail.com,,
2759,NOTARÍA 125, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA LICENCIADO BENITO JUAREZ GARCIA 1301 PLANTA BAJA INT. LOCAL 21, HIPICO  METEPEC, ESTADO DE MEXICO, Socio desde: 2005, 017222106809,notaria125@hotmail.com,,
2760,NOTARÍA 24, TOLUCA, ESTADO DE MEXICO, CARACTER: SUPLENTE, JUAN RODRIGUEZ 409, RESIDENCIAL COLON  TOLUCA, ESTADO DE MEXICO, Socio desde: 2001, 01-722-219-61.64,jvaldes6@hotmail.com,,
2761,NOTARÍA 140, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: INTERINO, AVENIDA DE LOS BOSQUES 85, LOMAS DE TECAMACHALCO  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2005, 5220 6736,notaria140@notaria-portilla.com,,
2762,NOTARÍA 158, EDO MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ARBOLEDAS DE LA HACIENDA 52, FRACCIONAMIENTO LAS ARBOLEDAS  EDO MEXICO, ESTADO DE MEXICO, Socio desde: 2008, 55 16 68 1372,notaria158em@prodigy.net.mx,,
2763,NOTARÍA 60, ECATEPEC DE MORELOS, ESTADO DE MEXICO, CARACTER: TITULAR, PEDRO MORENO 5, SAN CRISTOBAL CENTRO  ECATEPEC DE MORELOS, ESTADO DE MEXICO, Socio desde: 2015, 5787 5611,notaria60@notaria60edomex.com,,
2764,NOTARÍA 29, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, SOR JUANA INES DE LA CRUZ 85, METROPOLITANA 3A. SECCION  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 1999, 57 65 13 11,29notariaedomexantonio@prodigy.net.mx,,
2765,NOTARÍA 151, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DE LAS FUENTES 94, LOMAS DE TECAMACHALCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2000, MISMOS,notaria151@hotmail.com,,
2766,NOTARÍA 65, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, PASEO DE LA HERRADURA 403, PARQUES DE LA HERRADURA  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 1977, TODOS LOS TELS-,mazoyjl@gmail.com,,
2767,NOTARÍA 149, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, PRADERA 9, LA VIRGEN METEPEC  METEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 508 6222,info@notaria149.mx,,
2768,NOTARÍA 113, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: INTERINO, AV. SOR JUANA INES DE LA CRUZ 109, METROPOLITANA 3A. SECCION  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2006, 57 93 99 24,jortiz@notaria113.mx,,
2769,NOTARÍA 165, NAUCALPAN, ESTADO DE MEXICO, CARACTER: INTERINO, FUENTE DE TREVI 23 INT. DESP. 502, LOMAS DE TECAMACHALCO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2006, ,ruben.valdez@vaf.com.mx,,
2770,NOTARÍA 124, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, JOSE MA. MORELOS Y PAVON 336, BARRIO DE COAUXUSTENCO  METEPEC, ESTADO DE MEXICO, Socio desde: 2000, LOS MISMOS,jama@notaria124edomex.com.mx,,
2771,NOTARÍA 114, IXTAPALUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. CUAUHTEMOC 60 INT. 2NDO PISO, STA. BARBARA  IXTAPALUCA, ESTADO DE MEXICO, Socio desde: 2007, 01 55 17226312,notaria.114@hotmail.com,,
2772,NOTARÍA 168, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: SUPLENTE, BOULEVARD INTERLOMAS 14 INT. DESPACHO 801, CENTRO URBANO SAN FERNANDO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2011, ,notariapublica168@yahoo.com.mx,,
2773,NOTARÍA 16, TEXCOCO, ESTADO DE MEXICO, CARACTER: INTERINO, CERRADA FRAY PEDRO DE GANTE 5, SAN PEDRO  TEXCOCO, ESTADO DE MEXICO, Socio desde: 2011, 01 595 954 0026,not16mex@hotmail.com,,
2774,NOTARÍA 85, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: INTERINO, PARQUE DE CADIZ 2 INT. 1ER PISO, PARQUES DE LA HERRADURA  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2004, 52911158,jcvillicana@notaria85.com.mx,,
2775,NOTARÍA 90, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: ADSCRITO, SALVADOR SANCHEZ COLIN 12 INT. LOCAL 9, SAN BARTOLO  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2004, 62 36 05 97 ,notaria90@notaria90.com,,
2776,NOTARÍA 99, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: INTERINO, C-44-A , CENTRO URBANO  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 2004, 58 68 91 22,jruiz@notaria99.com.mx,,
2777,NOTARÍA 72, TEXCOCO DE MORA, ESTADO DE MEXICO, CARACTER: TITULAR, 2 DE MARZO 213 BIS INT. PISO 1 Y 2, CENTRO  TEXCOCO DE MORA, ESTADO DE MEXICO, Socio desde: 1997, 01 595 954.11.67,jmvaldes@prodigy.net.mx,,
2778,NOTARÍA 180, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: SUPLENTE, FUENTE DE PIRAMIDES 16 INT. TERCER PISO, LOMAS DE TECAMACHALCO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2011, ,jpmoralesbroc@notaria180.com,,
2779,NOTARÍA 46, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV INDEPENDENCIA PONIENTE 104-109, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 2013, 17222144263,notaria46edomex@att.net.mx,,
2780,NOTARÍA 14, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, VIA GUSTAVO BAZ 2A INT. LOCAL D, XOCOYAHUALCO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1998, TELS. Y FAXES,notaria14_tlalnepantla@yahoo.com.mx,,
2781,NOTARÍA 36, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: TITULAR, D.I. JESUS VIRCHEZ, EDIF. ABBA 9 INT. DESP 202, CENTRO URBANO  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 1998,, 'net.mx');laurapg@prodigy.net.mx],
2782,NOTARÍA 96, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, INDIO TRISTE 125, METROPOLITANA  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2001, 5792 0259,leonardoalfredobeltran@gmail.com,,
2783,NOTARÍA 55, SAN CRISTOBAL ECATEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JUAREZ NORTE 24, ZONA CENTRO  SAN CRISTOBAL ECATEPEC, ESTADO DE MEXICO, Socio desde: 1982, 5770 3807,notaria55edo@prodigy.net.mx,,
2784,NOTARÍA 25, ECATEPEC, ESTADO DE MEXICO, CARACTER: INTERINO, JUAREZ SUR 33, LA MORA  ECATEPEC, ESTADO DE MEXICO, Socio desde: 2013, ,notaria25mex@hotmail.com,,
2785,NOTARÍA 93, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: TITULAR, TEMOAYA 9 INT. DESP 201, CENTRO URBANO  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 1998, 5868-4996,notaria93@prodigy.net.mx,,
2786,NOTARÍA 189, TLANEPANTLA, ESTADO DE MEXICO, CARACTER: INTERINO, AV. DE LAS FUENTES 1 INT. 110 y 111, JARDINES DE BELLAVISTA  TLANEPANTLA, ESTADO DE MEXICO, Socio desde: 2018, 26 30 91 20,lgarate@notaria189.com.mx ,,
2787,NOTARÍA 134, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. 20 DE NOVIEMBRE 215 INT. DESP 101, CENTRO  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2010, 2620 4261,notario@notaria134.mx,,
2788,NOTARÍA 106, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AVE. FUENTES DE SATELITE 148 INT. 1ER PISO, JARDINES DE SATELITE  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1982, 5343.03.78,lgmp@not106lgmp.com.mx,,
2789,NOTARÍA 166, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, TEXCOCO 302, SECTOR POPULAR  TOLUCA, ESTADO DE MEXICO, Socio desde: 2011, 01 722 167 0783,luismirandanotaria166@prodigy.net.mx,,
2790,NOTARÍA 186, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. JORGE JIMENEZ CANTU S/N INT. PLAZA ANTIGUA EDIF. 5B OFNA. 215, HACIENDA DE VALLESCONDIDO  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2017, 53 08 05 74 ,angealram@hotmail.com,,
2791,NOTARÍA 185, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DE LAS FUENTES 41-A INT. INT. 501, LOMAS DE TECAMACHALCO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2018, 63 79 32 30,mrossetto@notaria185.mx,,
2792,NOTARÍA 112, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, PROLONGACION AV. DE LOS BOSQUES 1506 INT. DESP 404, LOMAS DE TECAMACHALCO  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 1992, 5596 2402,notaria112@yahoo.com.mx,,
2793,NOTARÍA 31, CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, CARACTER: INTERINO, ARTICULO 123 107, GUADALUPE  CUAUTITLAN DE ROMERO RUBIO, ESTADO DE MEXICO, Socio desde: 2000, 58-72-38-48,mlsa31@yahoo.com.mx,,
2794,NOTARÍA 181, MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, SALVADOR SANCHEZ COLIN 12 INT. LOCAL 9 PLANTA ALTA, SAN BARTOLO  MEXICO, ESTADO DE MEXICO, Socio desde: 2015, 51161275,pilararellanorodriguez@yahoo.com.mx,,
2795,NOTARÍA 167, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, LEONA VICARIO 937 PLAZA IZAR INT. LOCAL 15, EXHACIENDA LA PURISIMA  METEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 232 2350 EXT. 108,notariapublica167@gmail.com,,
2796,NOTARÍA 91, NICOLAS ROMERO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. PRIMERO DE MAYO , HIDALGO  NICOLAS ROMERO, ESTADO DE MEXICO, Socio desde: 1982, 5823.06.91,not91em@gmail.com,,
2797,NOTARÍA 120, ATLACOMULCO, ESTADO DE MEXICO, CARACTER: SUPLENTE, HIDALGO 15 INT. 3, CENTRO  ATLACOMULCO, ESTADO DE MEXICO, Socio desde: 2000, 01 712 122.51.21,notaria120@gmail.com,,
2798,NOTARÍA 33, MEXICO, ESTADO DE MEXICO, CARACTER: SUPLENTE, CIRCUITO POETAS 10, CD SATELITE  MEXICO, ESTADO DE MEXICO, Socio desde: 2014, ,msi@notaria33edomex.com.mx,,
2799,NOTARÍA 71, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, NICOLAS BRAVO SUR 111, CENTRO  TOLUCA, ESTADO DE MEXICO, Socio desde: 1980, 01 722 215.85.22,msnot13@prodigy.net.mx,,
2800,NOTARÍA 190, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, INDEPENDENCIA ORIENTE 1400, FERROCARRILES NACIONALES  TOLUCA, ESTADO DE MEXICO, Socio desde: 2017, 01 722 914 55 50,informes@notaria190.com,,
2801,NOTARÍA 69, EL ORO, ESTADO DE MEXICO, CARACTER: INTERINO, CONSTITUCIÓN 36 INT. 6, CENTRO  EL ORO, ESTADO DE MEXICO, Socio desde: 2013, ,marlensalas@prodigy.net.mx,,
2802,NOTARÍA 146, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ESTADO DE MEXICO 48 BIS, BARRIO DE SAN MIGUEL  METEPEC, ESTADO DE MEXICO, Socio desde: 2006, 01 722 232 36 14,notaria146edomex@hotmail.com,,
2803,NOTARÍA 171, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD SANTA CRUZ 191, BOULEVARES  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2012, 5879 4545,brh@notaria171mexico.com,,
2804,NOTARÍA 154, SAN FELIPE DEL PROGRESO, ESTADO DE MEXICO, CARACTER: TITULAR, LIBRAMIENTO FRANCISCO VILLA 3, LA VENTA  SAN FELIPE DEL PROGRESO, ESTADO DE MEXICO, Socio desde: 2007, 01 712 104 2175,martinvilchis_not154@yahoo.com.mx,,
2805,NOTARÍA 18, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: INTERINO, SOR JUANA INES DE LA CRUZ 22 INT. 106-1, TLALNEPANTLA DE BAZ CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 2011, 53 90 6402 EXT. 103,mtn@notaria18.com.mx,,
2806,NOTARÍA 98, ZUMPANGO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DR. JORGE JIMENEZ CANTU 35 INT. 1ER PISO, BARRIO SAN JUAN  ZUMPANGO, ESTADO DE MEXICO, Socio desde: 2008, 01 591 917 0586,not98zumem@prodigy.net.mx,,
2807,NOTARÍA 51, TENANCINGO, ESTADO DE MEXICO, CARACTER: TITULAR, MOCTEZUMA OTE. 304, CENTRO  TENANCINGO, ESTADO DE MEXICO, Socio desde: 1998, 0171 4142 0675,antonioysita@hotmail.com,,
2808,NOTARÍA 172, ZINACANTEPEC, ESTADO DE MEXICO, CARACTER: SUPLENTE, 16 DE SEPTIEMBRE 213 INT. C, BARRIO DE SANTA MARIA  ZINACANTEPEC, ESTADO DE MEXICO, Socio desde: 2011, 01 722 218 3983,notaria172@hotmail.com,,
2809,NOTARÍA 156, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, PARQUE DE GRANADA 71 INT. DESP. 305, PARQUES DE LA HERRADURA  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2012, 52905444,mcastro@notaria156.mx,,
2810,NOTARÍA 104, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD SAN MATEO 54 INT. A, FRACCIONAMIENTO BOULEVARES  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1998, 55 62 70 11,nathaniel.ruiz@notaria104.mx,,
2811,NOTARÍA 13, TLALNEPANTLA, ESTADO DE MEXICO, CARACTER: TITULAR, SOR JUANA INES DE LA CRUZ 18 INT. DESP 101, CENTRO  TLALNEPANTLA, ESTADO DE MEXICO, Socio desde: 1998, 53-90-73-99,maluf@notaria13.com.mx,,
2812,NOTARÍA 83, ATLACOMULCO, ESTADO DE MEXICO, CARACTER: TITULAR, AV. ISIDRO FABELA SUR 34, CENTRO  ATLACOMULCO, ESTADO DE MEXICO, Socio desde: 1985, 01 712 122.01.79,notaria83@hotmail.com,,
2813,NOTARÍA 58, ESTADO DE MEXICO, ESTADO DE MEXICO, CARACTER: TITULAR, MARIANO ESCOBEDO 12, BELEM  ESTADO DE MEXICO, ESTADO DE MEXICO, Socio desde: 2018, 15 19 82 63,contacto@notaria58edomex.com.mx,,
2814,NOTARÍA 162, METEPEC, ESTADO DE MEXICO, CARACTER: TITULAR, AV. IGANCIO COMONFORT 1648, LA PROVIDENCIA  METEPEC, ESTADO DE MEXICO, Socio desde: 2007, 01 722 271 5176,not162met@yahoo.com.mx,,
2815,NOTARÍA 130, ATIZAPAN, ESTADO DE MEXICO, CARACTER: INTERINO, AV. MEXICO NUEVO 1 INT. DESP. 15, LOMAS DE ATIZAPAN  ATIZAPAN, ESTADO DE MEXICO, Socio desde: 2018, 71 60 38 40,nmartinez@notaria130.com.mx,,
2816,NOTARÍA 64, NAUCALPAN, ESTADO DE MEXICO, CARACTER: INTERINO, NARCISO MENDOZA 23, GRAL. MANUEL AVILA CAMACHO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 2013, ,palomavillalba@notario64.com.mx,,
2817,NOTARÍA 135, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, AV. NEZAHUALCOYOTL 181, ATLACOMULCO  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2007, ,notaria135edomex@yahoo.com.mx,,
2818,NOTARÍA 137, CUAUTITLAN IZCALLI, ESTADO DE MEXICO, CARACTER: INTERINO, AVENIDA MIGUEL HIDALGO 11, GRANJAS DE GUADALUPE  CUAUTITLAN IZCALLI, ESTADO DE MEXICO, Socio desde: 2015, 5871 0444,pdelpaso@yahoo.com.mx,,
2819,NOTARÍA 37, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. MIGUEL HIDALGO OTE 407, SANTA CLARA  TOLUCA, ESTADO DE MEXICO, Socio desde: 1998, 01 722 214.85.58,not37edomex@prodigy.net.mx,,
2820,NOTARÍA 34, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, CALZADA DE LOS JINETES 119, LAS ARBOLEDAS  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 2008, 53 79 6530,not34mex@prodigy.net.mx,,
2821,NOTARÍA 101, JILOTEPEC, ESTADO DE MEXICO, CARACTER: INTERINO, AV. ANDRES MOLINA ENRIQUEZ 110, CENTRO  JILOTEPEC, ESTADO DE MEXICO, Socio desde: 2000, TEL. Y FAX,rreyesretanam@yahoo.com.mx,,
2822,NOTARÍA 73, COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, CARACTER: TITULAR, AVENIDA DALIAS 150, FRACC. VILLA DE LAS FLORES  COACALCO DE BERRIOZABAL, ESTADO DE MEXICO, Socio desde: 2000, 58 74.16.79,notaria73@hotmail.com,,
2823,NOTARÍA 188, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD INTERLOMAS 5 INT. PLANTA BAJA LOCAL M-10, INTERLOMAS  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2017, 52 91 87 31,notaria188edomex@gmail.com,,
2824,NOTARÍA 63, NEZAHUALCOYOTL, ESTADO DE MEXICO, CARACTER: TITULAR, BOULEVARD BOSQUES DE LOS CONTINENTES 31, BOSQUES DE ARAGON  NEZAHUALCOYOTL, ESTADO DE MEXICO, Socio desde: 2006, 4737 3625,ritanotaria63@hotmail.com,,
2825,NOTARÍA 84, NAUCALPAN, ESTADO DE MEXICO, CARACTER: TITULAR, AV. DEL CONSCRIPTO 61, MANUEL AVILA CAMACHO  NAUCALPAN, ESTADO DE MEXICO, Socio desde: 1993, ,notariahoffmann@gmail.com,,
2826,NOTARÍA 179, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, HACIENDA SAN JOSE VISTA HERMOSA 125, FRACCIONAMIENTO BOSQUES DE ECHEGARAY  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2004, 58 70 14 25,not_179_edomex@yahoo.com.mx,,
2827,NOTARÍA 111, HUIXQUILUCAN, ESTADO DE MEXICO, CARACTER: TITULAR, JESUS DEL MONTE 41, JESUS DEL MONTE  HUIXQUILUCAN, ESTADO DE MEXICO, Socio desde: 2013, ,contacto@notaria111edomex.com,,
2828,NOTARÍA 20, CUAUTITLAN, ESTADO DE MEXICO, CARACTER: SUPLENTE, CALZADA DE GUADALUPE 101, CENTRO  CUAUTITLAN, ESTADO DE MEXICO, Socio desde: 2017, 5558720990,notariargs@hotmail.com,,
2829,NOTARÍA 100, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, PRIVADA DE RODRIGO DE TRIANA 303, RESIDENCIAL COLON  TOLUCA, ESTADO DE MEXICO, Socio desde: 2006, 0172 2212 1496,notaria100toluca@prodigy.net.mx,,
2830,NOTARÍA 107, NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. MANUEL AVILA CAMACHO 80 INT. DESP 202-203, LOMAS DE SOTELO  NAUCALPAN DE JUAREZ, ESTADO DE MEXICO, Socio desde: 2004, 5557 7589,notreed107@prodigy.net.mx,,
2831,NOTARÍA 86, TOLUCA, ESTADO DE MEXICO, CARACTER: TITULAR, AV. INDEPENDENCIA OTE 708, SANTA CLARA  TOLUCA, ESTADO DE MEXICO, Socio desde: 2012, ,notaria86toluca@prodigy.net.mx,,
2832,NOTARÍA 70, ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, CARACTER: TITULAR, BLVD. ADOLFO LOPEZ MATEOS 40, FRACC. JARDINES DE ATIZAPAN  ATIZAPAN DE ZARAGOZA, ESTADO DE MEXICO, Socio desde: 1978, 5822.11.72,notaria70vazquezvarelasalomon@hotmail.com,,
2833,NOTARÍA 12, TEXCOCO, ESTADO DE MEXICO, CARACTER: TITULAR, CALLE GUERRERO 41, CENTRO  TEXCOCO, ESTADO DE MEXICO, Socio desde: 2004, TEL Y FAX,notaria12texcoco@prodigy.net.mx,,
2834,NOTARÍA 2, TEXCOCO, ESTADO DE MEXICO, CARACTER: TITULAR, GUERRERO 8, EL CARMEN  TEXCOCO, ESTADO DE MEXICO, Socio desde: 1994, ,semadi25@prodigy.net.mx,,
